uni_address,ukprn,university,kiscourseid,degree_type,programme,salary_respondents,salary_lq,salary_median,salary_uq,overall_rating,student_experience_rating,student_outcomes_rating,option_sandwich_year,option_year_abroad,option_foundation_year,option_distance_learning,crseurl,supporturl,lturl,employurl,qs_uni_name,rank,previous_rank,size,academic_rep,employer_rep,staff_to_student_ratio,employment_outcomes,overall_score
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,GL11-UBMAEC,BSc,Mathematics and Economics,85,35411.76470588235,49529.41176470588,65411.76470588235,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-mathematics-and-economics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-mathematics-and-economics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,G140-UBMAWDS,BSc,Mathematics with Data Science,15,35000,38000,44000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-mathematics-with-data-science,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-mathematics-with-data-science,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,G1L1-UBMAWEC,BSc,Mathematics with Economics,85,35411.76470588235,49529.41176470588,65411.76470588235,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-mathematics-with-economics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-mathematics-with-economics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,G0N0-UBMSB,BSc,"Mathematics, Statistics, and Business",35,35000,38000,43428.57142857143,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-mathematics-statistics-and-business,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-mathematics-statistics-and-business,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,LV15-UBPHEC,BSc,Philosophy and Economics,85,34529.41176470588,49000,66823.5294117647,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-philosophy-and-economics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-philosophy-and-economics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,V503-UBPHS3,BSc,"Philosophy, Logic and Scientific Method",15,30000,35000,52000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-philosophy-logic-and-scientific-method,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-philosophy-logic-and-scientific-method,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L0V0-UBPHPOLEC,BSc,"Philosophy, Politics and Economics",105,33285.71428571428,46333.333333333336,61904.76190476191,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-philosophy-politics-and-economics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-philosophy-politics-and-economics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L230-UBPOL,BSc,Politics,20,28000,35000,41000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-politics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-politics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,LL12-UBPOLEC,BSc,Politics and Economics,90,33833.333333333336,48222.22222222222,63555.55555555556,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-politics-and-economics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-politics-and-economics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L290-UBPOLIR,BSc,Politics and International Relations,20,28000,35000,41000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-politics-and-international-relations,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-politics-and-international-relations,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,LV25-UBPOLPH,BSc,Politics and Philosophy,35,28857.14285714286,35000,45714.28571428572,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-politics-and-philosophy,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-politics-and-philosophy,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,C800-UBPBS,BSc,Psychological and Behavioural Science,0,NA,NA,NA,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-psychological-and-behavioural-science,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-psychological-and-behavioural-science,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L601-UBANA2,BA,Social Anthropology,15,29000,30000,33500,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/ba-social-anthropology,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/ba-social-anthropology,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L603-UBANS2,BSc,Social Anthropology,15,29000,30000,33500,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-social-anthropology,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-social-anthropology,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L301-UBSO2,BSc,Sociology,10,27000,30000,30000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-sociology,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-sociology,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
