uni_address,ukprn,university,kiscourseid,degree_type,programme,salary_respondents,salary_lq,salary_median,salary_uq,overall_rating,student_experience_rating,student_outcomes_rating,option_sandwich_year,option_year_abroad,option_foundation_year,option_distance_learning,crseurl,supporturl,lturl,employurl,qs_uni_name,rank,previous_rank,size,academic_rep,employer_rep,staff_to_student_ratio,employment_outcomes,overall_score
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHEBASRB18,BA,Hebrew and Serbian/Croatian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-serbian-croatian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHEBASPA18,BA,Hebrew and Spanish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-spanish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHEBASWE18,BA,Hebrew and Swedish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-swedish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHEBAUKR18,BA,Hebrew and Ukrainian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hebrew-and-ukrainian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHISSING18,BA,History,45,26000,30000,36000,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHSEAJEW19,BA,History (Central and East European) and Jewish Studies,15,26000,28000,34000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-central-and-east-european-and-jewish-studies-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-central-and-east-european-and-jewish-studies-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-central-and-east-european-and-jewish-studies-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-central-and-east-european-and-jewish-studies-year-abroad-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBSHPSSING18,BSc,History and Philosophy of Science,65,25538.46153846154,29384.615384615383,35384.61538461538,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-philosophy-science-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-philosophy-science-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-philosophy-science-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-philosophy-science-bsc,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHPASING18,BA,History and Politics of the Americas,25,27600,30600,41000,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHPAWABR18,BA,History and Politics of the Americas with a Year Abroad,25,27600,30600,41000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-and-politics-americas-year-abroad-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHARSING18,BA,History of Art,60,25500,28000,34000,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-art-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHISWABR18,BA,History with a Year Abroad,45,26000,30000,36000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-year-abroad-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-year-abroad-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHPESING18,BA,"History, Politics and Economics",105,30714.285714285717,38000,49714.28571428572,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-politics-and-economics-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-politics-and-economics-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-politics-and-economics-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/history-politics-and-economics-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBSHNESING18,BSc,Human Neuroscience,40,24125,27375,33375,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-neuroscience-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-neuroscience-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-neuroscience-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-neuroscience-bsc,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBSHSCSING18,BSc,Human Sciences,25,28000,32500,36000,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-bsc,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UMSHUMSEVL18,MSci,Human Sciences and Evolution,25,28000,32500,36000,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-and-evolution-msci,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-and-evolution-msci,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-and-evolution-msci,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/human-sciences-and-evolution-msci,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNAEES18,BA,Hungarian and East European Studies,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-east-european-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-east-european-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-east-european-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-east-european-studies-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNAITA18,BA,Hungarian and Italian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-italian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNANOR18,BA,Hungarian and Norwegian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-norwegian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNAPOL18,BA,Hungarian and Polish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-polish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNAPOR18,BA,Hungarian and Portuguese,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-portuguese-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNAROM18,BA,Hungarian and Romanian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-romanian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNARUS18,BA,Hungarian and Russian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-russian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNASRB18,BA,Hungarian and Serbian/Croatian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-serbian-croatian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNASPA18,BA,Hungarian and Spanish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-spanish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNASWE18,BA,Hungarian and Swedish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-swedish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNAUKR18,BA,Hungarian and Ukrainian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-ukrainian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAHUNAYID18,BA,Hungarian and Yiddish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/hungarian-and-yiddish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBASCASICE18,BA,Icelandic,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/icelandic-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/icelandic-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/icelandic-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/icelandic-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBSIFCAIMM18,BSc,Infection and Immunity,25,28000,32500,36000,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/infection-and-immunity-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/infection-and-immunity-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/infection-and-immunity-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/infection-and-immunity-bsc,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBSINFSBUS18,BSc,Information Management for Business,10,26000,30000,37000,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-management-business-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-management-business-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-management-business-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-management-business-bsc,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBSINFSING18,BSc,Information in Society,0,NA,NA,NA,Silver,Silver,Gold,No,No,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-society-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-society-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-society-bsc,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/information-society-bsc,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAINTSSPS18,BA,International Social and Political Studies,80,26187.5,29875,37187.5,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/international-social-and-political-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/international-social-and-political-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/international-social-and-political-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/international-social-and-political-studies-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITASING18,BA,Italian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITASDUA18,BA,Italian Studies: UCL-Venice Double Degree,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-studies-ucl-venice-double-degree-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-studies-ucl-venice-double-degree-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-studies-ucl-venice-double-degree-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-studies-ucl-venice-double-degree-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAAHAR18,BA,Italian and History of Art,70,25500,28071.42857142857,34142.857142857145,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-history-of-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-history-of-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-history-of-art-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-history-of-art-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAAJEW18,BA,Italian and Jewish Studies,70,25500,28071.42857142857,34142.857142857145,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-jewish-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-jewish-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-jewish-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-jewish-studies-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAALAT18,BA,Italian and Latin,25,25200,26400,32000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-latin-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-latin-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-latin-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-latin-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAAMAN18,BA,Italian and Management Studies,35,28714.285714285717,32428.571428571428,43928.57142857143,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-management-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-management-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-management-studies-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-management-studies-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAANOR18,BA,Italian and Norwegian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-norwegian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAAPHI18,BA,Italian and Philosophy,30,24833.33333333333,28166.666666666668,34333.333333333336,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-philosophy-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-philosophy-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-philosophy-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-philosophy-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAAPOL18,BA,Italian and Polish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-polish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAAPOR18,BA,Italian and Portuguese,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-portuguese-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAAROM18,BA,Italian and Romanian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-romanian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAARUS18,BA,Italian and Russian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-russian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAASRB18,BA,Italian and Serbian/Croatian,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-serbian-croatian-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAASPA18,BA,Italian and Spanish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-spanish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
"Gower Street, London, WC1E 6BT",10007784,University College London,UBAITAASWE18,BA,Italian and Swedish,10,25500,28500,35000,Silver,Silver,Gold,No,Yes,No,No,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/italian-and-swedish-ba,UCL (University College London),9,9,XL,99.9,99.4,94.8,89.3,95.8
