uni_address,ukprn,university,kiscourseid,degree_type,programme,salary_respondents,salary_lq,salary_median,salary_uq,overall_rating,student_experience_rating,student_outcomes_rating,option_sandwich_year,option_year_abroad,option_foundation_year,option_distance_learning,crseurl,supporturl,lturl,employurl,qs_uni_name,rank,previous_rank,size,academic_rep,employer_rep,staff_to_student_ratio,employment_outcomes,overall_score
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,H301,MEng,Mechanical Engineering,25,32000,35000,38000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mechanical-engineering/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mechanical-engineering/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,B101,BSc,Medical Biosciences,10,25000,34000,34500,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/medical-biosciences/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/medical-biosciences/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,B111,BSc,Medical Biosciences with Management,10,25000,34000,34500,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/medical-biosciences-management/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/medical-biosciences-management/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,A100,MBBS,Medicine,120,32000,36000,40000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/medicine/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/medicine/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,A102,MBBS,Medicine (Graduate Entry),120,32000,36000,40000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/medicine-graduate-entry/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/medicine-graduate-entry/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,C500,BSc,Microbiology,15,27000,32000,37000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/microbiology/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/microbiology/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,H160,MEng,Molecular Bioengineering,140,32000,36000,45000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/molecular-bioengineering/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/molecular-bioengineering/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F300,BSc,Physics,25,30000,35000,42000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/physics-bsc/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/physics-bsc/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F303,MSci,Physics,25,30000,35000,42000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/physics-msci/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/physics-msci/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F325,BSc,Physics with Theoretical Physics,25,30000,35000,42000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/physics-theoretical-bsc/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/physics-theoretical-bsc/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F390,MSci,Physics with Theoretical Physics,25,30000,35000,42000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/physics-theoretical-msci/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/physics-theoretical-msci/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F309,MSci,Physics with a Year Abroad,25,30000,35000,42000,Gold,Silver,Gold,No,Yes,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/physics-msci/#OptionA,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/physics-msci/#OptionA,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
